# Region type :  patch inlet
# Faces          : 70
# Area           : 9.8000000000e-03
# Scale factor   : 1.0000000000e+00
# Time           	sum(phi)
144.747          	-3.4885646740e-02
144.753          	-3.4885647057e-02
144.758          	-3.4885646608e-02
144.763          	-3.4885647084e-02
144.768          	-3.4885646584e-02
144.773          	-3.4885646995e-02
144.778          	-3.4885646551e-02
144.783          	-3.4885646924e-02
144.788          	-3.4885646560e-02
144.793          	-3.4885646913e-02
144.798          	-3.4885646505e-02
144.803          	-3.4885646759e-02
144.808          	-3.4885646685e-02
144.813          	-3.4885647144e-02
144.818          	-3.4885647339e-02
144.823          	-3.4885647751e-02
144.828          	-3.4885647620e-02
144.833          	-3.4885647427e-02
144.838          	-3.4885647002e-02
144.843          	-3.4885647062e-02
144.848          	-3.4885647059e-02
144.854          	-3.4885647295e-02
144.859          	-3.4885646740e-02
144.864          	-3.4885647318e-02
144.869          	-3.4885646694e-02
144.874          	-3.4885647012e-02
144.879          	-3.4885646637e-02
144.884          	-3.4885646891e-02
144.889          	-3.4885646716e-02
144.894          	-3.4885646867e-02
144.899          	-3.4885646555e-02
144.904          	-3.4885647070e-02
144.909          	-3.4885646699e-02
144.914          	-3.4885647072e-02
144.919          	-3.4885646581e-02
144.924          	-3.4885646935e-02
144.929          	-3.4885646718e-02
144.934          	-3.4885646773e-02
144.939          	-3.4885646698e-02
144.944          	-3.4885647062e-02
144.949          	-3.4885646662e-02
144.955          	-3.4885647126e-02
144.96           	-3.4885646511e-02
144.965          	-3.4885646982e-02
144.97           	-3.4885646778e-02
144.975          	-3.4885646854e-02
144.98           	-3.4885646610e-02
144.985          	-3.4885646856e-02
144.99           	-3.4885646695e-02
144.995          	-3.4885646816e-02
145              	-3.4885646638e-02
145.005          	-3.4885646999e-02
145.01           	-3.4885646742e-02
145.015          	-3.4885646895e-02
145.02           	-3.4885646590e-02
145.025          	-3.4885647161e-02
145.03           	-3.4885647512e-02
145.035          	-3.4885647610e-02
145.04           	-3.4885647526e-02
145.045          	-3.4885647535e-02
145.051          	-3.4885647357e-02
145.056          	-3.4885647562e-02
145.061          	-3.4885647286e-02
145.066          	-3.4885647657e-02
145.071          	-3.4885647415e-02
145.076          	-3.4885647406e-02
145.081          	-3.4885647085e-02
145.086          	-3.4885646977e-02
145.091          	-3.4885647032e-02
145.096          	-3.4885647083e-02
145.101          	-3.4885646774e-02
145.106          	-3.4885647229e-02
145.111          	-3.4885646837e-02
145.116          	-3.4885647223e-02
145.121          	-3.4885646704e-02
145.126          	-3.4885647111e-02
145.131          	-3.4885646916e-02
145.136          	-3.4885646988e-02
145.141          	-3.4885646786e-02
145.146          	-3.4885646889e-02
145.152          	-3.4885646926e-02
145.157          	-3.4885647200e-02
145.162          	-3.4885646624e-02
145.167          	-3.4885647061e-02
145.172          	-3.4885646705e-02
145.177          	-3.4885646939e-02
145.182          	-3.4885646680e-02
145.187          	-3.4885647068e-02
145.192          	-3.4885646693e-02
145.197          	-3.4885646993e-02
145.202          	-3.4885646459e-02
145.207          	-3.4885646861e-02
145.212          	-3.4885646593e-02
145.217          	-3.4885646855e-02
145.222          	-3.4885646652e-02
145.227          	-3.4885646898e-02
145.232          	-3.4885646635e-02
145.237          	-3.4885646821e-02
145.242          	-3.4885646526e-02
145.247          	-3.4885646915e-02
145.253          	-3.4885646581e-02
145.258          	-3.4885646916e-02
145.263          	-3.4885646380e-02
145.268          	-3.4885647209e-02
145.273          	-3.4885647360e-02
145.278          	-3.4885647911e-02
145.283          	-3.4885647565e-02
145.288          	-3.4885647585e-02
145.293          	-3.4885647191e-02
145.298          	-3.4885647174e-02
145.303          	-3.4885646859e-02
145.308          	-3.4885647142e-02
145.313          	-3.4885646876e-02
145.318          	-3.4885647060e-02
145.323          	-3.4885646777e-02
145.328          	-3.4885647038e-02
145.333          	-3.4885646769e-02
145.338          	-3.4885646936e-02
145.343          	-3.4885646700e-02
145.348          	-3.4885646803e-02
145.354          	-3.4885646725e-02
145.359          	-3.4885646935e-02
145.364          	-3.4885646634e-02
145.369          	-3.4885647038e-02
145.374          	-3.4885646588e-02
145.379          	-3.4885646900e-02
145.384          	-3.4885646564e-02
145.389          	-3.4885646885e-02
145.394          	-3.4885646575e-02
145.399          	-3.4885646786e-02
145.404          	-3.4885646725e-02
145.409          	-3.4885647197e-02
145.414          	-3.4885647435e-02
145.419          	-3.4885647645e-02
145.424          	-3.4885647514e-02
145.429          	-3.4885647747e-02
145.434          	-3.4885647555e-02
145.439          	-3.4885647357e-02
145.444          	-3.4885647110e-02
145.449          	-3.4885646972e-02
145.455          	-3.4885647016e-02
145.46           	-3.4885647100e-02
145.465          	-3.4885646892e-02
145.47           	-3.4885647175e-02
145.475          	-3.4885646787e-02
145.48           	-3.4885647029e-02
145.485          	-3.4885646790e-02
145.49           	-3.4885646853e-02
145.495          	-3.4885646876e-02
145.5            	-3.4885646925e-02
145.505          	-3.4885646692e-02
145.51           	-3.4885647157e-02
145.515          	-3.4885646699e-02
145.52           	-3.4885647104e-02
145.525          	-3.4885646610e-02
145.53           	-3.4885646848e-02
145.535          	-3.4885646697e-02
145.54           	-3.4885647166e-02
145.545          	-3.4885647269e-02
145.551          	-3.4885647617e-02
145.556          	-3.4885647707e-02
145.561          	-3.4885647682e-02
145.566          	-3.4885647160e-02
145.571          	-3.4885647399e-02
145.576          	-3.4885647116e-02
145.581          	-3.4885647400e-02
145.586          	-3.4885646737e-02
145.591          	-3.4885647356e-02
145.596          	-3.4885646887e-02
145.601          	-3.4885647226e-02
145.606          	-3.4885646667e-02
145.611          	-3.4885646950e-02
145.616          	-3.4885646861e-02
145.621          	-3.4885646944e-02
145.626          	-3.4885646834e-02
145.631          	-3.4885646982e-02
145.636          	-3.4885646689e-02
145.641          	-3.4885647023e-02
145.646          	-3.4885646635e-02
145.652          	-3.4885647131e-02
145.657          	-3.4885647450e-02
145.662          	-3.4885647707e-02
145.667          	-3.4885647599e-02
145.672          	-3.4885647815e-02
145.677          	-3.4885647537e-02
145.682          	-3.4885647572e-02
145.687          	-3.4885647188e-02
145.692          	-3.4885647287e-02
145.697          	-3.4885647159e-02
145.702          	-3.4885647058e-02
145.707          	-3.4885646854e-02
145.712          	-3.4885647307e-02
145.717          	-3.4885646771e-02
145.722          	-3.4885647318e-02
145.727          	-3.4885646723e-02
145.732          	-3.4885647122e-02
145.737          	-3.4885646763e-02
145.742          	-3.4885647053e-02
145.747          	-3.4885646607e-02
145.753          	-3.4885646904e-02
145.758          	-3.4885646757e-02
145.763          	-3.4885647094e-02
145.768          	-3.4885646617e-02
145.773          	-3.4885647220e-02
145.778          	-3.4885647329e-02
145.783          	-3.4885647510e-02
145.788          	-3.4885647535e-02
145.793          	-3.4885647759e-02
145.798          	-3.4885647225e-02
145.803          	-3.4885647304e-02
145.808          	-3.4885646901e-02
145.813          	-3.4885647084e-02
145.818          	-3.4885646949e-02
145.823          	-3.4885647132e-02
145.828          	-3.4885646749e-02
145.833          	-3.4885647075e-02
145.838          	-3.4885646667e-02
145.843          	-3.4885646912e-02
145.848          	-3.4885646626e-02
145.854          	-3.4885646825e-02
145.859          	-3.4885646749e-02
145.864          	-3.4885646825e-02
145.869          	-3.4885646611e-02
145.874          	-3.4885646990e-02
145.879          	-3.4885646567e-02
145.884          	-3.4885647008e-02
145.889          	-3.4885646506e-02
145.894          	-3.4885646808e-02
145.899          	-3.4885646657e-02
145.904          	-3.4885647039e-02
145.909          	-3.4885647366e-02
145.914          	-3.4885647556e-02
145.919          	-3.4885647460e-02
145.924          	-3.4885647529e-02
145.929          	-3.4885646980e-02
145.934          	-3.4885647146e-02
145.939          	-3.4885646899e-02
145.944          	-3.4885647032e-02
145.949          	-3.4885646845e-02
145.955          	-3.4885646991e-02
145.96           	-3.4885646838e-02
145.965          	-3.4885647113e-02
145.97           	-3.4885646705e-02
145.975          	-3.4885646944e-02
145.98           	-3.4885646840e-02
145.985          	-3.4885646958e-02
145.99           	-3.4885646658e-02
145.995          	-3.4885646874e-02
146              	-3.4885646654e-02
146.005          	-3.4885646992e-02
146.01           	-3.4885646572e-02
146.015          	-3.4885646882e-02
146.02           	-3.4885646599e-02
146.025          	-3.4885647303e-02
146.03           	-3.4885647284e-02
146.035          	-3.4885647802e-02
146.04           	-3.4885647584e-02
146.045          	-3.4885647423e-02
146.051          	-3.4885647096e-02
146.056          	-3.4885647013e-02
146.061          	-3.4885647028e-02
146.066          	-3.4885647181e-02
146.071          	-3.4885646880e-02
146.076          	-3.4885647412e-02
146.081          	-3.4885646825e-02
146.086          	-3.4885647261e-02
146.091          	-3.4885646762e-02
146.096          	-3.4885646950e-02
146.101          	-3.4885646886e-02
146.106          	-3.4885646845e-02
146.111          	-3.4885646899e-02
146.116          	-3.4885647002e-02
146.121          	-3.4885646877e-02
146.126          	-3.4885647166e-02
146.131          	-3.4885646658e-02
146.136          	-3.4885646973e-02
146.141          	-3.4885646788e-02
146.146          	-3.4885646740e-02
146.152          	-3.4885646706e-02
146.157          	-3.4885646937e-02
146.162          	-3.4885646731e-02
146.167          	-3.4885647158e-02
146.172          	-3.4885646595e-02
146.177          	-3.4885646991e-02
146.182          	-3.4885646677e-02
146.187          	-3.4885646865e-02
146.192          	-3.4885646663e-02
146.197          	-3.4885646919e-02
146.202          	-3.4885646680e-02
146.207          	-3.4885646840e-02
146.212          	-3.4885646464e-02
146.217          	-3.4885646900e-02
146.222          	-3.4885646629e-02
146.227          	-3.4885646889e-02
146.232          	-3.4885646488e-02
146.237          	-3.4885647155e-02
146.242          	-3.4885647451e-02
146.247          	-3.4885647917e-02
146.253          	-3.4885647492e-02
146.258          	-3.4885647540e-02
146.263          	-3.4885647256e-02
146.268          	-3.4885647112e-02
146.273          	-3.4885646969e-02
146.278          	-3.4885647244e-02
146.283          	-3.4885646942e-02
146.288          	-3.4885647064e-02
146.293          	-3.4885646884e-02
146.298          	-3.4885646824e-02
146.303          	-3.4885646897e-02
146.308          	-3.4885647036e-02
146.313          	-3.4885646567e-02
146.318          	-3.4885647013e-02
146.323          	-3.4885646769e-02
146.328          	-3.4885647067e-02
146.333          	-3.4885646651e-02
146.338          	-3.4885646942e-02
146.343          	-3.4885646823e-02
146.348          	-3.4885646950e-02
146.354          	-3.4885646574e-02
146.359          	-3.4885646914e-02
146.364          	-3.4885646537e-02
146.369          	-3.4885646834e-02
146.374          	-3.4885646450e-02
146.379          	-3.4885647080e-02
146.384          	-3.4885647406e-02
146.389          	-3.4885647567e-02
146.394          	-3.4885647618e-02
146.399          	-3.4885647612e-02
146.404          	-3.4885647544e-02
146.409          	-3.4885647553e-02
146.414          	-3.4885647097e-02
146.419          	-3.4885647319e-02
146.424          	-3.4885647009e-02
146.429          	-3.4885647306e-02
146.434          	-3.4885646767e-02
146.439          	-3.4885647147e-02
146.444          	-3.4885646697e-02
146.449          	-3.4885646972e-02
146.455          	-3.4885646468e-02
146.46           	-3.4885646863e-02
146.465          	-3.4885646473e-02
146.47           	-3.4885646837e-02
146.475          	-3.4885646440e-02
146.48           	-3.4885647198e-02
146.485          	-3.4885647381e-02
146.49           	-3.4885647813e-02
146.495          	-3.4885647429e-02
146.5            	-3.4885647351e-02
146.505          	-3.4885647174e-02
146.51           	-3.4885647020e-02
146.515          	-3.4885646832e-02
146.52           	-3.4885647144e-02
146.525          	-3.4885646860e-02
146.53           	-3.4885647191e-02
146.535          	-3.4885646659e-02
146.54           	-3.4885646802e-02
146.545          	-3.4885646682e-02
146.551          	-3.4885646723e-02
146.556          	-3.4885646535e-02
146.561          	-3.4885646751e-02
146.566          	-3.4885646647e-02
146.571          	-3.4885646811e-02
146.576          	-3.4885646657e-02
146.581          	-3.4885646899e-02
146.586          	-3.4885646520e-02
146.591          	-3.4885647226e-02
146.596          	-3.4885647337e-02
146.601          	-3.4885647685e-02
146.606          	-3.4885647569e-02
146.611          	-3.4885647689e-02
146.616          	-3.4885647073e-02
146.621          	-3.4885647499e-02
146.626          	-3.4885647003e-02
146.631          	-3.4885647100e-02
146.636          	-3.4885646802e-02
146.641          	-3.4885647161e-02
146.646          	-3.4885646745e-02
146.652          	-3.4885646972e-02
146.657          	-3.4885646573e-02
