# Field minima and maxima
# Time           	min(p)           	max(p)           
0.510204819      	1.0000000000e+05	1.0939954319e+05
0.511204819      	1.0000000000e+05	1.0939954319e+05
0.512204819      	1.0000000000e+05	1.0939954318e+05
0.513204819      	1.0000000000e+05	1.0939954318e+05
0.514204819      	1.0000000000e+05	1.0939954318e+05
0.515204819      	1.0000000000e+05	1.0939954318e+05
0.516204819      	1.0000000000e+05	1.0939954318e+05
0.517204819      	1.0000000000e+05	1.0939954318e+05
0.518204819      	1.0000000000e+05	1.0939954318e+05
0.519204819      	1.0000000000e+05	1.0939954318e+05
0.520204819      	1.0000000000e+05	1.0939954318e+05
0.521204819      	1.0000000000e+05	1.0939954317e+05
0.522204819      	1.0000000000e+05	1.0939954317e+05
0.523204819      	1.0000000000e+05	1.0939954317e+05
0.524204819      	1.0000000000e+05	1.0939954317e+05
0.525204819      	1.0000000000e+05	1.0939954317e+05
0.526204819      	1.0000000000e+05	1.0939954317e+05
0.527204819      	1.0000000000e+05	1.0939954317e+05
0.528204819      	1.0000000000e+05	1.0939954317e+05
0.529204819      	1.0000000000e+05	1.0939954317e+05
0.530204819      	1.0000000000e+05	1.0939954317e+05
0.531204819      	1.0000000000e+05	1.0939954316e+05
0.532204819      	1.0000000000e+05	1.0939954316e+05
0.533204819      	1.0000000000e+05	1.0939954316e+05
0.534204819      	1.0000000000e+05	1.0939954316e+05
0.535204819      	1.0000000000e+05	1.0939954316e+05
0.536204819      	1.0000000000e+05	1.0939954316e+05
0.537204819      	1.0000000000e+05	1.0939954316e+05
0.538204819      	1.0000000000e+05	1.0939954316e+05
0.539204819      	1.0000000000e+05	1.0939954316e+05
0.540204819      	1.0000000000e+05	1.0939954315e+05
0.541204819      	1.0000000000e+05	1.0939954315e+05
0.542204819      	1.0000000000e+05	1.0939954315e+05
0.543204819      	1.0000000000e+05	1.0939954315e+05
0.544204819      	1.0000000000e+05	1.0939954315e+05
0.545204819      	1.0000000000e+05	1.0939954315e+05
0.546204819      	1.0000000000e+05	1.0939954315e+05
0.547204819      	1.0000000000e+05	1.0939954315e+05
0.548204819      	1.0000000000e+05	1.0939954315e+05
0.549204819      	1.0000000000e+05	1.0939954314e+05
0.550204819      	1.0000000000e+05	1.0939954314e+05
0.551204819      	1.0000000000e+05	1.0939954314e+05
0.552204819      	1.0000000000e+05	1.0939954314e+05
0.553204819      	1.0000000000e+05	1.0939954314e+05
0.554204819      	1.0000000000e+05	1.0939954314e+05
0.555204819      	1.0000000000e+05	1.0939954314e+05
0.556204819      	1.0000000000e+05	1.0939954314e+05
0.557204819      	1.0000000000e+05	1.0939954313e+05
0.558204819      	1.0000000000e+05	1.0939954313e+05
0.559204819      	1.0000000000e+05	1.0939954313e+05
0.560204819      	1.0000000000e+05	1.0939954313e+05
0.561204819      	1.0000000000e+05	1.0939954313e+05
0.562204819      	1.0000000000e+05	1.0939954313e+05
0.563204819      	1.0000000000e+05	1.0939954313e+05
0.564204819      	1.0000000000e+05	1.0939954313e+05
0.565204819      	1.0000000000e+05	1.0939954312e+05
0.566204819      	1.0000000000e+05	1.0939954312e+05
0.567204819      	1.0000000000e+05	1.0939954312e+05
0.568204819      	1.0000000000e+05	1.0939954312e+05
0.569204819      	1.0000000000e+05	1.0939954312e+05
0.570204819      	1.0000000000e+05	1.0939954312e+05
0.571204819      	1.0000000000e+05	1.0939954312e+05
0.572204819      	1.0000000000e+05	1.0939954312e+05
0.573204819      	1.0000000000e+05	1.0939954311e+05
0.574204819      	1.0000000000e+05	1.0939954311e+05
0.575204819      	1.0000000000e+05	1.0939954311e+05
0.576204819      	1.0000000000e+05	1.0939954311e+05
0.577204819      	1.0000000000e+05	1.0939954311e+05
0.578204819      	1.0000000000e+05	1.0939954311e+05
0.579204819      	1.0000000000e+05	1.0939954311e+05
0.580204819      	1.0000000000e+05	1.0939954311e+05
0.581204819      	1.0000000000e+05	1.0939954310e+05
0.582204819      	1.0000000000e+05	1.0939954310e+05
0.583204819      	1.0000000000e+05	1.0939954310e+05
0.584204819      	1.0000000000e+05	1.0939954310e+05
0.585204819      	1.0000000000e+05	1.0939954310e+05
0.586204819      	1.0000000000e+05	1.0939954310e+05
0.587204819      	1.0000000000e+05	1.0939954310e+05
0.588204819      	1.0000000000e+05	1.0939954309e+05
0.589204819      	1.0000000000e+05	1.0939954309e+05
0.590204819      	1.0000000000e+05	1.0939954309e+05
0.591204819      	1.0000000000e+05	1.0939954309e+05
0.592204819      	1.0000000000e+05	1.0939954309e+05
0.593204819      	1.0000000000e+05	1.0939954309e+05
0.594204819      	1.0000000000e+05	1.0939954309e+05
0.595204819      	1.0000000000e+05	1.0939954309e+05
0.596204819      	1.0000000000e+05	1.0939954308e+05
0.597204819      	1.0000000000e+05	1.0939954308e+05
0.598204819      	1.0000000000e+05	1.0939954308e+05
0.599204819      	1.0000000000e+05	1.0939954308e+05
0.600204819      	1.0000000000e+05	1.0939954308e+05
0.601204819      	1.0000000000e+05	1.0939954308e+05
0.602204819      	1.0000000000e+05	1.0939954308e+05
0.603204819      	1.0000000000e+05	1.0939954307e+05
0.604204819      	1.0000000000e+05	1.0939954307e+05
0.605204819      	1.0000000000e+05	1.0939954307e+05
0.606204819      	1.0000000000e+05	1.0939954307e+05
0.607204819      	1.0000000000e+05	1.0939954307e+05
0.608204819      	1.0000000000e+05	1.0939954307e+05
0.609204819      	1.0000000000e+05	1.0939954307e+05
0.610204819      	1.0000000000e+05	1.0939954306e+05
0.611204819      	1.0000000000e+05	1.0939954306e+05
0.612204819      	1.0000000000e+05	1.0939954306e+05
0.613204819      	1.0000000000e+05	1.0939954306e+05
0.614204819      	1.0000000000e+05	1.0939954306e+05
0.615204819      	1.0000000000e+05	1.0939954306e+05
0.616204819      	1.0000000000e+05	1.0939954306e+05
0.617204819      	1.0000000000e+05	1.0939954305e+05
0.618204819      	1.0000000000e+05	1.0939954305e+05
0.619204819      	1.0000000000e+05	1.0939954305e+05
0.620204819      	1.0000000000e+05	1.0939954305e+05
0.621204819      	1.0000000000e+05	1.0939954305e+05
0.622204819      	1.0000000000e+05	1.0939954305e+05
0.623204819      	1.0000000000e+05	1.0939954305e+05
0.624204819      	1.0000000000e+05	1.0939954304e+05
0.625204819      	1.0000000000e+05	1.0939954304e+05
0.626204819      	1.0000000000e+05	1.0939954304e+05
0.627204819      	1.0000000000e+05	1.0939954304e+05
0.628204819      	1.0000000000e+05	1.0939954304e+05
0.629204819      	1.0000000000e+05	1.0939954304e+05
0.630204819      	1.0000000000e+05	1.0939954304e+05
0.631204819      	1.0000000000e+05	1.0939954303e+05
0.632204819      	1.0000000000e+05	1.0939954303e+05
0.633204819      	1.0000000000e+05	1.0939954303e+05
0.634204819      	1.0000000000e+05	1.0939954303e+05
0.635204819      	1.0000000000e+05	1.0939954303e+05
0.636204819      	1.0000000000e+05	1.0939954303e+05
0.637204819      	1.0000000000e+05	1.0939954303e+05
0.638204819      	1.0000000000e+05	1.0939954302e+05
0.639204819      	1.0000000000e+05	1.0939954302e+05
0.640204819      	1.0000000000e+05	1.0939954302e+05
0.641204819      	1.0000000000e+05	1.0939954302e+05
0.642204819      	1.0000000000e+05	1.0939954302e+05
0.643204819      	1.0000000000e+05	1.0939954302e+05
0.644204819      	1.0000000000e+05	1.0939954302e+05
0.645204819      	1.0000000000e+05	1.0939954301e+05
0.646204819      	1.0000000000e+05	1.0939954301e+05
0.647204819      	1.0000000000e+05	1.0939954301e+05
0.648204819      	1.0000000000e+05	1.0939954301e+05
0.649204819      	1.0000000000e+05	1.0939954301e+05
0.650204819      	1.0000000000e+05	1.0939954301e+05
0.651204819      	1.0000000000e+05	1.0939954301e+05
0.652204819      	1.0000000000e+05	1.0939954300e+05
0.653204819      	1.0000000000e+05	1.0939954300e+05
0.654204819      	1.0000000000e+05	1.0939954300e+05
0.655204819      	1.0000000000e+05	1.0939954300e+05
0.656204819      	1.0000000000e+05	1.0939954300e+05
0.657204819      	1.0000000000e+05	1.0939954300e+05
0.658204819      	1.0000000000e+05	1.0939954299e+05
0.659204819      	1.0000000000e+05	1.0939954299e+05
0.660204819      	1.0000000000e+05	1.0939954299e+05
0.661204819      	1.0000000000e+05	1.0939954299e+05
0.662204819      	1.0000000000e+05	1.0939954299e+05
0.663204819      	1.0000000000e+05	1.0939954299e+05
0.664204819      	1.0000000000e+05	1.0939954299e+05
0.665204819      	1.0000000000e+05	1.0939954298e+05
0.666204819      	1.0000000000e+05	1.0939954298e+05
0.667204819      	1.0000000000e+05	1.0939954298e+05
0.668204819      	1.0000000000e+05	1.0939954298e+05
0.669204819      	1.0000000000e+05	1.0939954298e+05
0.670204819      	1.0000000000e+05	1.0939954298e+05
0.671204819      	1.0000000000e+05	1.0939954297e+05
0.672204819      	1.0000000000e+05	1.0939954297e+05
0.673204819      	1.0000000000e+05	1.0939954297e+05
0.674204819      	1.0000000000e+05	1.0939954297e+05
0.675204819      	1.0000000000e+05	1.0939954297e+05
0.676204819      	1.0000000000e+05	1.0939954297e+05
0.677204819      	1.0000000000e+05	1.0939954297e+05
0.678204819      	1.0000000000e+05	1.0939954296e+05
0.679204819      	1.0000000000e+05	1.0939954296e+05
0.680204819      	1.0000000000e+05	1.0939954296e+05
0.681204819      	1.0000000000e+05	1.0939954296e+05
0.682204819      	1.0000000000e+05	1.0939954296e+05
0.683204819      	1.0000000000e+05	1.0939954296e+05
0.684204819      	1.0000000000e+05	1.0939954295e+05
0.685204819      	1.0000000000e+05	1.0939954295e+05
0.686204819      	1.0000000000e+05	1.0939954295e+05
0.687204819      	1.0000000000e+05	1.0939954295e+05
0.688204819      	1.0000000000e+05	1.0939954295e+05
0.689204819      	1.0000000000e+05	1.0939954295e+05
0.690204819      	1.0000000000e+05	1.0939954295e+05
0.691204819      	1.0000000000e+05	1.0939954294e+05
0.692204819      	1.0000000000e+05	1.0939954294e+05
0.693204819      	1.0000000000e+05	1.0939954294e+05
0.694204819      	1.0000000000e+05	1.0939954294e+05
0.695204819      	1.0000000000e+05	1.0939954294e+05
0.696204819      	1.0000000000e+05	1.0939954294e+05
0.697204819      	1.0000000000e+05	1.0939954293e+05
0.698204819      	1.0000000000e+05	1.0939954293e+05
0.699204819      	1.0000000000e+05	1.0939954293e+05
0.700204819      	1.0000000000e+05	1.0939954293e+05
0.701204819      	1.0000000000e+05	1.0939954293e+05
0.702204819      	1.0000000000e+05	1.0939954293e+05
0.703204819      	1.0000000000e+05	1.0939954293e+05
0.704204819      	1.0000000000e+05	1.0939954292e+05
0.705204819      	1.0000000000e+05	1.0939954292e+05
0.706204819      	1.0000000000e+05	1.0939954292e+05
0.707204819      	1.0000000000e+05	1.0939954292e+05
0.708204819      	1.0000000000e+05	1.0939954292e+05
0.709204819      	1.0000000000e+05	1.0939954292e+05
0.710204819      	1.0000000000e+05	1.0939954291e+05
0.711204819      	1.0000000000e+05	1.0939954291e+05
0.712204819      	1.0000000000e+05	1.0939954291e+05
0.713204819      	1.0000000000e+05	1.0939954291e+05
0.714204819      	1.0000000000e+05	1.0939954291e+05
0.715204819      	1.0000000000e+05	1.0939954291e+05
0.716204819      	1.0000000000e+05	1.0939954290e+05
0.717204819      	1.0000000000e+05	1.0939954290e+05
0.718204819      	1.0000000000e+05	1.0939954290e+05
0.719204819      	1.0000000000e+05	1.0939954290e+05
0.720204819      	1.0000000000e+05	1.0939954290e+05
0.721204819      	1.0000000000e+05	1.0939954290e+05
0.722204819      	1.0000000000e+05	1.0939954290e+05
0.723204819      	1.0000000000e+05	1.0939954289e+05
0.724204819      	1.0000000000e+05	1.0939954289e+05
0.725204819      	1.0000000000e+05	1.0939954289e+05
0.726204819      	1.0000000000e+05	1.0939954289e+05
0.727204819      	1.0000000000e+05	1.0939954289e+05
0.728204819      	1.0000000000e+05	1.0939954289e+05
0.729204819      	1.0000000000e+05	1.0939954288e+05
0.730204819      	1.0000000000e+05	1.0939954288e+05
0.731204819      	1.0000000000e+05	1.0939954288e+05
0.732204819      	1.0000000000e+05	1.0939954288e+05
0.733204819      	1.0000000000e+05	1.0939954288e+05
0.734204819      	1.0000000000e+05	1.0939954288e+05
0.735204819      	1.0000000000e+05	1.0939954287e+05
0.736204819      	1.0000000000e+05	1.0939954287e+05
0.737204819      	1.0000000000e+05	1.0939954287e+05
0.738204819      	1.0000000000e+05	1.0939954287e+05
0.739204819      	1.0000000000e+05	1.0939954287e+05
0.740204819      	1.0000000000e+05	1.0939954287e+05
0.741204819      	1.0000000000e+05	1.0939954287e+05
0.742204819      	1.0000000000e+05	1.0939954286e+05
0.743204819      	1.0000000000e+05	1.0939954286e+05
0.744204819      	1.0000000000e+05	1.0939954286e+05
0.745204819      	1.0000000000e+05	1.0939954286e+05
0.746204819      	1.0000000000e+05	1.0939954286e+05
0.747204819      	1.0000000000e+05	1.0939954286e+05
0.748204819      	1.0000000000e+05	1.0939954285e+05
0.749204819      	1.0000000000e+05	1.0939954285e+05
0.750204819      	1.0000000000e+05	1.0939954285e+05
0.751204819      	1.0000000000e+05	1.0939954285e+05
0.752204819      	1.0000000000e+05	1.0939954285e+05
0.753204819      	1.0000000000e+05	1.0939954285e+05
0.754204819      	1.0000000000e+05	1.0939954284e+05
0.755204819      	1.0000000000e+05	1.0939954284e+05
0.756204819      	1.0000000000e+05	1.0939954284e+05
0.757204819      	1.0000000000e+05	1.0939954284e+05
0.758204819      	1.0000000000e+05	1.0939954284e+05
0.759204819      	1.0000000000e+05	1.0939954284e+05
0.760204819      	1.0000000000e+05	1.0939954283e+05
0.761204819      	1.0000000000e+05	1.0939954283e+05
0.762204819      	1.0000000000e+05	1.0939954283e+05
0.763204819      	1.0000000000e+05	1.0939954283e+05
0.764204819      	1.0000000000e+05	1.0939954283e+05
0.765204819      	1.0000000000e+05	1.0939954283e+05
0.766204819      	1.0000000000e+05	1.0939954283e+05
0.767204819      	1.0000000000e+05	1.0939954282e+05
0.768204819      	1.0000000000e+05	1.0939954282e+05
0.769204819      	1.0000000000e+05	1.0939954282e+05
0.770204819      	1.0000000000e+05	1.0939954282e+05
0.771204819      	1.0000000000e+05	1.0939954282e+05
0.772204819      	1.0000000000e+05	1.0939954282e+05
0.773204819      	1.0000000000e+05	1.0939954281e+05
0.774204819      	1.0000000000e+05	1.0939954281e+05
0.775204819      	1.0000000000e+05	1.0939954281e+05
0.776204819      	1.0000000000e+05	1.0939954281e+05
0.777204819      	1.0000000000e+05	1.0939954281e+05
0.778204819      	1.0000000000e+05	1.0939954281e+05
0.779204819      	1.0000000000e+05	1.0939954280e+05
0.780204819      	1.0000000000e+05	1.0939954280e+05
0.781204819      	1.0000000000e+05	1.0939954280e+05
0.782204819      	1.0000000000e+05	1.0939954280e+05
0.783204819      	1.0000000000e+05	1.0939954280e+05
0.784204819      	1.0000000000e+05	1.0939954280e+05
0.785204819      	1.0000000000e+05	1.0939954280e+05
0.786204819      	1.0000000000e+05	1.0939954279e+05
0.787204819      	1.0000000000e+05	1.0939954279e+05
0.788204819      	1.0000000000e+05	1.0939954279e+05
0.789204819      	1.0000000000e+05	1.0939954279e+05
0.790204819      	1.0000000000e+05	1.0939954279e+05
0.791204819      	1.0000000000e+05	1.0939954279e+05
0.792204819      	1.0000000000e+05	1.0939954278e+05
0.793204819      	1.0000000000e+05	1.0939954278e+05
0.794204819      	1.0000000000e+05	1.0939954278e+05
0.795204819      	1.0000000000e+05	1.0939954278e+05
0.796204819      	1.0000000000e+05	1.0939954278e+05
0.797204819      	1.0000000000e+05	1.0939954278e+05
0.798204819      	1.0000000000e+05	1.0939954277e+05
0.799204819      	1.0000000000e+05	1.0939954277e+05
0.800204819      	1.0000000000e+05	1.0939954277e+05
0.801204819      	1.0000000000e+05	1.0939954277e+05
0.802204819      	1.0000000000e+05	1.0939954277e+05
0.803204819      	1.0000000000e+05	1.0939954277e+05
0.804204819      	1.0000000000e+05	1.0939954276e+05
0.805204819      	1.0000000000e+05	1.0939954276e+05
0.806204819      	1.0000000000e+05	1.0939954276e+05
0.807204819      	1.0000000000e+05	1.0939954276e+05
0.808204819      	1.0000000000e+05	1.0939954276e+05
0.809204819      	1.0000000000e+05	1.0939954276e+05
0.810204819      	1.0000000000e+05	1.0939954276e+05
0.811204819      	1.0000000000e+05	1.0939954275e+05
0.812204819      	1.0000000000e+05	1.0939954275e+05
0.813204819      	1.0000000000e+05	1.0939954275e+05
0.814204819      	1.0000000000e+05	1.0939954275e+05
0.815204819      	1.0000000000e+05	1.0939954275e+05
0.816204819      	1.0000000000e+05	1.0939954275e+05
0.817204819      	1.0000000000e+05	1.0939954274e+05
0.818204819      	1.0000000000e+05	1.0939954274e+05
0.819204819      	1.0000000000e+05	1.0939954274e+05
0.820204819      	1.0000000000e+05	1.0939954274e+05
0.821204819      	1.0000000000e+05	1.0939954274e+05
0.822204819      	1.0000000000e+05	1.0939954274e+05
0.823204819      	1.0000000000e+05	1.0939954273e+05
0.824204819      	1.0000000000e+05	1.0939954273e+05
0.825204819      	1.0000000000e+05	1.0939954273e+05
0.826204819      	1.0000000000e+05	1.0939954273e+05
0.827204819      	1.0000000000e+05	1.0939954273e+05
0.828204819      	1.0000000000e+05	1.0939954273e+05
0.829204819      	1.0000000000e+05	1.0939954273e+05
0.830204819      	1.0000000000e+05	1.0939954272e+05
0.831204819      	1.0000000000e+05	1.0939954272e+05
0.832204819      	1.0000000000e+05	1.0939954272e+05
0.833204819      	1.0000000000e+05	1.0939954272e+05
0.834204819      	1.0000000000e+05	1.0939954272e+05
0.835204819      	1.0000000000e+05	1.0939954272e+05
0.836204819      	1.0000000000e+05	1.0939954271e+05
0.837204819      	1.0000000000e+05	1.0939954271e+05
0.838204819      	1.0000000000e+05	1.0939954271e+05
0.839204819      	1.0000000000e+05	1.0939954271e+05
0.840204819      	1.0000000000e+05	1.0939954271e+05
0.841204819      	1.0000000000e+05	1.0939954271e+05
0.842204819      	1.0000000000e+05	1.0939954271e+05
0.843204819      	1.0000000000e+05	1.0939954270e+05
0.844204819      	1.0000000000e+05	1.0939954270e+05
0.845204819      	1.0000000000e+05	1.0939954270e+05
0.846204819      	1.0000000000e+05	1.0939954270e+05
0.847204819      	1.0000000000e+05	1.0939954270e+05
0.848204819      	1.0000000000e+05	1.0939954270e+05
0.849204819      	1.0000000000e+05	1.0939954269e+05
0.850204819      	1.0000000000e+05	1.0939954269e+05
0.851204819      	1.0000000000e+05	1.0939954269e+05
0.852204819      	1.0000000000e+05	1.0939954269e+05
0.853204819      	1.0000000000e+05	1.0939954269e+05
0.854204819      	1.0000000000e+05	1.0939954269e+05
0.855204819      	1.0000000000e+05	1.0939954268e+05
0.856204819      	1.0000000000e+05	1.0939954268e+05
0.857204819      	1.0000000000e+05	1.0939954268e+05
0.858204819      	1.0000000000e+05	1.0939954268e+05
0.859204819      	1.0000000000e+05	1.0939954268e+05
0.860204819      	1.0000000000e+05	1.0939954268e+05
0.861204819      	1.0000000000e+05	1.0939954268e+05
0.862204819      	1.0000000000e+05	1.0939954267e+05
0.863204819      	1.0000000000e+05	1.0939954267e+05
0.864204819      	1.0000000000e+05	1.0939954267e+05
0.865204819      	1.0000000000e+05	1.0939954267e+05
0.866204819      	1.0000000000e+05	1.0939954267e+05
